record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,school_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_1IhNu4WvaH5SrElNA,3679964,update,original,Change of Policy,Strengthening,"On Friday, June 5, Governor Walz announced guidance for expanded reopening of restaurants, bars, gyms, fitness centers and entertainment venues starting June 10. UPDATE: The public health order declaring the state’s renewed public health protections is effective today, Monday, July 13th – a copy of the document is available here.​ The order is effective through July 30.T

he new public health order prohibits indoor dining at restaurants, which had been permitted at a limited capacity in the state since June 1. Also restricted is indoor seating at breweries, which had been permitted at a limited capacity since June 15.",2020-07-13,2020-07-13,2020-07-30,United States of America,USA,US,Provincial,1,Minnesota,NA,Restrictions of Mass Gatherings,General,NA,NA,United States of America,NA,NA,Minnesota,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://www.mnchamber.com/blog/covid-19-daily-policy-updates,2020-07-14,2020-07-14T07:46:22Z
R_241SazHQtyTk7NiDe,6641385,new_entry,original,NA,NA,"Pennsylvania announced on 16th July 2020, the availability of $10 million in grant funding to support the rapid advancement of COVID-19 Vaccines, Treatments and Therapies.",2020-07-16,2020-07-16,2020-07-24,United States of America,USA,US,Provincial,0,Pennsylvania,NA,Health Resources,Public Testing Facilities (e.g. drive-in testing for COVID-19),NA,NA,United States of America,NA,NA,Pennsylvania,NA,NA,13,NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,NA,NA,NA,NA,https://www.governor.pa.gov/newsroom/wolf-administration-10-million-in-new-funding-available-to-support-advancement-of-covid-19-treatments/,2020-07-18,2020-07-18T05:18:44Z
R_241SazHQtyTk7NiBd,6641385,new_entry,original,NA,NA,"Pennsylvania announced on 16th July 2020, the availability of $10 million in grant funding to support the rapid advancement of COVID-19 Vaccines, Treatments and Therapies.",2020-07-16,2020-07-16,2020-07-24,United States of America,USA,US,Provincial,0,Pennsylvania,NA,Health Resources,Health Research Facilities,NA,NA,United States of America,NA,NA,Pennsylvania,NA,NA,13,NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,NA,NA,NA,NA,https://www.governor.pa.gov/newsroom/wolf-administration-10-million-in-new-funding-available-to-support-advancement-of-covid-19-treatments/,2020-07-18,2020-07-18T05:18:44Z
R_3sc7Br7fURFT17wNA,9426529,new_entry,original,NA,NA,"Pennsylvania Dept of Health announced on 9th June, policy for universal testing of residents and staff at Skilled Nursing Facilities with the condition that everyone must be tested at least once before 24th July 2020.",2020-06-09,2020-06-09,2020-07-24,United States of America,USA,US,Provincial,0,Pennsylvania,NA,Health Testing,General,NA,NA,United States of America,NA,NA,Pennsylvania,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Ministry/Department of Health,NA,NA,NA,NA,https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Order%20of%20SOH%20Universal%20Testing%20in%20SNF.pdf,2020-08-18,2020-08-18T14:35:13Z
R_1liuNZshinZzenpAs,6826809,new_entry,original,NA,NA,"US: Medical Licensure Commission of Alabama adopted emergency rule on March 23rd to provide expedited issuance of non-renewable emergency medical licenses to physicians licensed in other states who may assist with the COVID-19 health emergency in Alabama. The emergency license issued under this rule shall expire on July 23rd 2020 or when the Governor of Alabama proclaims the termination of the state's public healthy emergency, whichever is sooner.",2020-03-20,2020-03-23,2020-07-23,United States of America,USA,US,Provincial,1,Alabama,NA,Health Resources,Doctors,NA,NA,United States of America,"One or more countries, but not all countries",NA,Alabama,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,Not Applicable,Voluntary/Recommended but No Penalties,"Ministry/Department of Health,Provincial/State Government",52.46787713789789,51.5481505066527,50.8039669336396,62,https://alabamapublichealth.gov/legal/assets/order-physicianlicensure-032020.pdf,2020-04-23,2020-04-23T16:08:26Z
R_2q1RqCHsC9uYkmuEh,5965369,new_entry,original,NA,NA,"United States, Florida Department of Education has prioritized and increased access to child care services for Florida-based first responders and health care professionals through an expedited referral process.",2020-04-20,2020-04-20,2020-07-20,United States of America,USA,US,Provincial,0,Florida,NA,Health Resources,Unspecified Health Staff,NA,NA,United States of America,NA,NA,Florida,NA,NA,13,NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,53.17828641065212,52.22508301595073,51.43046641388492,62,http://www.fldoe.org/newsroom/latest-news/department-of-education-increases-access-to-child-care-services.stml,2020-05-29,2020-05-29T18:46:41Z
R_2q1RqCHsC9uYkmuCh,5965369,new_entry,original,NA,NA,"United States, Florida Department of Education has prioritized and increased access to child care services for Florida-based first responders and health care professionals through an expedited referral process.",2020-04-20,2020-04-20,2020-07-20,United States of America,USA,US,Provincial,0,Florida,NA,Health Resources,Other Heath Staff,NA,NA,United States of America,NA,NA,Florida,NA,NA,13,NA,NA,Voluntary/Recommended but No Penalties,Provincial/State Government,53.17828641065212,52.22508301595073,51.43046641388492,62,http://www.fldoe.org/newsroom/latest-news/department-of-education-increases-access-to-child-care-services.stml,2020-05-29,2020-05-29T18:46:41Z
R_1dzODTPubYT7JMFDb,5487862,new_entry,original,NA,NA,"Starting June 5, Maryland courts expand matters that can be heard by courts both remotely and on-site. Phase II shall include Phase I Matters, as well as matters that must be prioritized. To the
extent that Phase II Matters may be handled remotely, courts are encouraged to do so.",2020-05-22,2020-06-05,2020-07-19,United States of America,USA,US,Provincial,1,Maryland,NA,Restriction and Regulation of Government Services,Public courts,NA,NA,United States of America,NA,NA,Maryland,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://mdcourts.gov/sites/default/files/admin-orders/20200522progressiveresumptionoffullfunctionofjudiciaryoperations.pdf,2020-07-14,2020-07-14T15:40:34Z
R_1Qfw6AQhEfbvp1NDn,105449,update,original,Change of Policy,NA,"Vermont: ""For the health and safety of all Vermonters, all business, non-profit and government entity operations, including close contact businesses, gyms and fitness facilities, bars, restaurants and other food services and recreational resources such as lodging, campgrounds, marinas, playgrounds and team sports, shall only operate in accordance with the occupancy limits and physical distancing, health and sanitation and training requirements set forth in ACCD Work Safe Guidance.
06.15.2020-07.15.2020
 UPDATE: Prolonged until 07.15.2020",2020-06-15,2020-06-15,2020-07-15,United States of America,USA,US,Provincial,0,Vermont,NA,Restriction and Regulation of Businesses,Restaurants,NA,NA,United States of America,NA,NA,Vermont,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-guidance-covid-19-community-mitigation-measures,2020-06-16,2020-06-16T09:02:40Z
R_3CJEpPefZmNa6t2NA,105449,update,original,Change of Policy,Relaxing,"Vermont: ""Beginning June 26, these venues can expand capacity for events and dining to 50% of approved occupancy size or one person per 100 square feet of customer facing space. This change will allow for indoor events of up to 75 people and outdoor organized events of up to 150. UPDATE: Events with more guests are made possible",2020-06-19,2020-06-26,2020-07-15,United States of America,USA,US,Provincial,1,Vermont,NA,Restrictions of Mass Gatherings,General,NA,NA,United States of America,NA,NA,Vermont,NA,NA,All Residents (Citizen Residents + Foreign Residents),NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://governor.vermont.gov/press-release/governor-phil-scott-announces-new-guidance-covid-19-community-mitigation-measures,2020-06-20,2020-06-20T08:24:53Z
R_2R2GFdJaC9C7miNCk,1415469,update,original,Change of Policy,Strengthening,"Vermont (06.15.-07.15)For the health and safety of all Vermonters, all business, non-profit and government entity operations, including close contact businesses, gyms and fitness facilities, bars, restaurants and other food services and recreational resources such as lodging, campgrounds, marinas, playgrounds and team sports, shall only operate in accordance with the occupancy limits and physical distancing, health and sanitation and training requirements set forth in ACCD Work Safe Guidance. UPDATE: Prolonged until 07.15.2020",2020-06-15,2020-06-15,2020-07-15,United States of America,USA,US,Provincial,0,Vermont,NA,Restriction and Regulation of Businesses,Other Non-Essential Businesses,NA,NA,United States of America,NA,NA,Vermont,NA,NA,13,NA,NA,"Mandatory with Fines,Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%207%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,2020-06-16,2020-06-16T09:05:29Z
R_3KHk6kDGsEm9kbNDt,2411090,update,original,Change of Policy,Strengthening,"""Vermont (06.15.-07.15)For the health and safety of all Vermonters, all business, non-profit and government entity operations, including close contact businesses, gyms and fitness facilities, bars, restaurants and other food services and recreational resources such as lodging, campgrounds, marinas, playgrounds and team sports, shall only operate in accordance with the occupancy limits and physical distancing, health and sanitation and training requirements set forth in ACCD Work Safe Guidance. UPDATE: Prolonged until 07.15.2020",2020-06-15,2020-06-15,2020-07-15,United States of America,USA,US,Provincial,0,Vermont,NA,Restriction and Regulation of Businesses,Retail Businesses,NA,NA,United States of America,NA,NA,Vermont,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,2020-06-16,2020-06-16T09:08:02Z
R_3KHk6kDGsEm9kbNDn,2411090,update,original,Change of Policy,Strengthening,"""Vermont (06.15.-07.15)For the health and safety of all Vermonters, all business, non-profit and government entity operations, including close contact businesses, gyms and fitness facilities, bars, restaurants and other food services and recreational resources such as lodging, campgrounds, marinas, playgrounds and team sports, shall only operate in accordance with the occupancy limits and physical distancing, health and sanitation and training requirements set forth in ACCD Work Safe Guidance. UPDATE: Prolonged until 07.15.2020",2020-06-15,2020-06-15,2020-07-15,United States of America,USA,US,Provincial,0,Vermont,NA,Restriction and Regulation of Businesses,Restaurants,NA,NA,United States of America,NA,NA,Vermont,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,2020-06-16,2020-06-16T09:08:02Z
R_3KHk6kDGsEm9kbNDw,2411090,update,original,Change of Policy,Strengthening,"""Vermont (06.15.-07.15)For the health and safety of all Vermonters, all business, non-profit and government entity operations, including close contact businesses, gyms and fitness facilities, bars, restaurants and other food services and recreational resources such as lodging, campgrounds, marinas, playgrounds and team sports, shall only operate in accordance with the occupancy limits and physical distancing, health and sanitation and training requirements set forth in ACCD Work Safe Guidance. UPDATE: Prolonged until 07.15.2020",2020-06-15,2020-06-15,2020-07-15,United States of America,USA,US,Provincial,0,Vermont,NA,Restriction and Regulation of Businesses,Shopping Centers,NA,NA,United States of America,NA,NA,Vermont,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,2020-06-16,2020-06-16T09:08:02Z
R_3KHk6kDGsEm9kbNBx,2411090,update,original,Change of Policy,Strengthening,"""Vermont (06.15.-07.15)For the health and safety of all Vermonters, all business, non-profit and government entity operations, including close contact businesses, gyms and fitness facilities, bars, restaurants and other food services and recreational resources such as lodging, campgrounds, marinas, playgrounds and team sports, shall only operate in accordance with the occupancy limits and physical distancing, health and sanitation and training requirements set forth in ACCD Work Safe Guidance. UPDATE: Prolonged until 07.15.2020",2020-06-15,2020-06-15,2020-07-15,United States of America,USA,US,Provincial,0,Vermont,NA,Restriction and Regulation of Businesses,Non-Essential Commercial Businesses,NA,NA,United States of America,NA,NA,Vermont,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,2020-06-16,2020-06-16T09:08:02Z
R_3KHk6kDGsEm9kbNCp,2411090,update,original,Change of Policy,Strengthening,"""Vermont (06.15.-07.15)For the health and safety of all Vermonters, all business, non-profit and government entity operations, including close contact businesses, gyms and fitness facilities, bars, restaurants and other food services and recreational resources such as lodging, campgrounds, marinas, playgrounds and team sports, shall only operate in accordance with the occupancy limits and physical distancing, health and sanitation and training requirements set forth in ACCD Work Safe Guidance. UPDATE: Prolonged until 07.15.2020",2020-06-15,2020-06-15,2020-07-15,United States of America,USA,US,Provincial,0,Vermont,NA,Restriction and Regulation of Businesses,Personal Grooming Businesses (e.g. hair salons),NA,NA,United States of America,NA,NA,Vermont,NA,NA,13,NA,NA,Mandatory (Unspecified/Implied),Provincial/State Government,NA,NA,NA,NA,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,2020-06-16,2020-06-16T09:08:02Z
